<string>:12: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
[2026-04-10T03:40:17.805553Z] ============================================================
[2026-04-10T03:40:17.805685Z] 🔍 Starting BTC Multi-Timeframe Alignment Monitor
[2026-04-11T10:45:18.629022Z] ❌ Error: No module named 'kai_api'
[2026-04-11T10:46:18.629323Z] ❌ Error: No module named 'kai_api'
[2026-04-11T10:47:18.629675Z] ❌ Error: No module named 'kai_api'
[2026-04-11T10:48:18.629993Z] ❌ Error: No module named 'kai_api'
[2026-04-11T10:49:18.630279Z] ❌ Error: No module named 'kai_api'
[2026-04-11T10:50:18.630595Z] ❌ Error: No module named 'kai_api'
[2026-04-11T10:51:18.630920Z] ❌ Error: No module named 'kai_api'
[2026-04-11T10:52:18.631198Z] ❌ Error: No module named 'kai_api'
[2026-04-11T10:53:18.631517Z] ❌ Error: No module named 'kai_api'
[2026-04-11T10:54:18.631848Z] ❌ Error: No module named 'kai_api'
[2026-04-11T10:55:18.632135Z] ❌ Error: No module named 'kai_api'
[2026-04-11T10:56:18.632435Z] ❌ Error: No module named 'kai_api'
[2026-04-11T10:57:18.632791Z] ❌ Error: No module named 'kai_api'
[2026-04-11T10:58:18.633097Z] ❌ Error: No module named 'kai_api'
[2026-04-11T10:59:18.633394Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:00:18.633716Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:01:18.634108Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:02:18.634623Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:03:18.634887Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:04:18.635192Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:05:18.635542Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:06:18.636583Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:07:18.636997Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:08:18.637276Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:09:18.637565Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:10:18.637820Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:11:18.638084Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:12:18.638354Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:13:18.638619Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:14:18.638882Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:15:18.639148Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:16:18.639506Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:17:18.645103Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:18:18.645443Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:19:18.645771Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:20:18.646061Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:21:18.646330Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:22:18.646622Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:23:18.646953Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:24:18.647277Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:25:18.647572Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:26:18.647829Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:27:18.648252Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:28:18.648660Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:29:18.648940Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:30:18.649210Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:31:18.649499Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:32:18.649798Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:33:18.650092Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:34:18.650389Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:35:18.650675Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:36:18.650949Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:37:18.651205Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:38:18.651481Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:39:18.651786Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:40:18.652061Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:41:18.652405Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:42:18.652759Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:43:18.653063Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:44:18.653323Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:45:18.653615Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:46:18.653897Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:47:18.654166Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:48:18.654451Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:49:18.654780Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:50:18.655057Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:51:18.655331Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:52:18.655589Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:53:18.655842Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:54:18.656096Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:55:18.656367Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:56:18.656616Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:57:18.656857Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:58:18.657108Z] ❌ Error: No module named 'kai_api'
[2026-04-11T11:59:18.657417Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:00:18.657678Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:01:18.657952Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:02:18.658241Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:03:18.658514Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:04:18.658827Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:05:18.659108Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:06:18.659381Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:07:18.659681Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:08:18.660006Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:09:18.660316Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:10:18.660626Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:11:18.660911Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:12:18.661189Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:13:18.661483Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:14:18.661788Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:15:18.662129Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:16:18.662415Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:17:18.662700Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:18:18.662990Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:19:18.663285Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:20:18.663582Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:21:18.663850Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:22:18.664137Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:23:18.671664Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:24:18.672909Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:25:18.673237Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:26:18.673528Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:27:18.673779Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:28:18.674060Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:29:18.674348Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:30:18.674606Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:31:18.674864Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:32:18.675146Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:33:18.675410Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:34:18.675684Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:35:18.675994Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:36:18.676308Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:37:18.676577Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:38:18.676830Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:39:18.677081Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:40:18.677421Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:41:18.677708Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:42:18.677997Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:43:18.678287Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:44:18.678578Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:45:18.678814Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:46:18.679063Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:47:18.679314Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:48:18.679589Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:49:18.679847Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:50:18.680119Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:51:18.680392Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:52:18.680636Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:53:18.680887Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:54:18.681228Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:55:18.681487Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:56:18.681780Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:57:18.682041Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:58:18.682265Z] ❌ Error: No module named 'kai_api'
[2026-04-11T12:59:18.682546Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:00:18.682857Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:01:18.683149Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:02:18.683455Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:03:18.683726Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:04:18.684000Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:05:18.684275Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:06:18.684538Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:07:18.684789Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:08:18.685066Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:09:18.685349Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:10:18.685611Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:11:18.685875Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:12:18.686174Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:13:18.686514Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:14:18.686850Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:15:18.687140Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:16:18.687518Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:17:18.687804Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:18:18.688118Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:19:18.688399Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:20:18.688682Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:21:18.688968Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:22:18.689248Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:23:18.689508Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:24:18.689803Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:25:18.690097Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:26:18.690398Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:27:18.690703Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:28:18.690993Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:29:18.691277Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:30:18.691555Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:31:18.691837Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:32:18.692124Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:33:18.692422Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:34:18.692712Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:35:18.693281Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:36:18.693603Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:37:18.694460Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:38:18.694739Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:39:18.694980Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:40:18.695231Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:41:18.695489Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:42:18.695732Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:43:18.695964Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:44:18.696212Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:45:18.696547Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:46:18.696862Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:47:18.697180Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:48:18.697495Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:49:18.697766Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:50:18.698053Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:51:18.698425Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:52:18.698733Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:53:18.699019Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:54:18.699307Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:55:18.699587Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:56:18.699885Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:57:18.700187Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:58:18.700473Z] ❌ Error: No module named 'kai_api'
[2026-04-11T13:59:18.700753Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:00:18.701077Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:01:18.701368Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:02:18.701697Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:03:18.702007Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:04:18.702308Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:05:18.702646Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:06:18.702912Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:07:18.703172Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:08:18.703440Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:09:18.703712Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:10:18.703981Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:11:18.704249Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:12:18.704491Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:13:18.704734Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:14:18.705018Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:15:18.705295Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:16:18.705567Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:17:18.705820Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:18:18.706074Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:19:18.706344Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:20:18.706582Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:21:18.706844Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:22:18.707094Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:23:18.707343Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:24:18.707603Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:25:18.707869Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:26:18.708109Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:27:18.708987Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:28:18.709253Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:29:18.709464Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:30:18.709742Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:31:18.710042Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:32:18.710364Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:33:18.710660Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:34:18.710954Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:35:18.711220Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:36:18.711477Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:37:18.711749Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:38:18.712019Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:39:18.712324Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:40:18.712629Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:41:18.712904Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:42:18.713208Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:43:18.713491Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:44:18.713789Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:45:18.714087Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:46:18.714365Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:47:18.714701Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:48:18.715001Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:49:18.715278Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:50:18.715553Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:51:18.715827Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:52:18.716114Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:53:18.716405Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:54:18.716678Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:55:18.716955Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:56:18.717218Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:57:18.717490Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:58:18.717772Z] ❌ Error: No module named 'kai_api'
[2026-04-11T14:59:18.718043Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:00:18.718312Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:01:18.718593Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:02:18.718866Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:03:18.728126Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:04:18.728401Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:05:18.728692Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:06:18.728965Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:07:18.729229Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:08:18.729499Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:09:18.729763Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:10:18.730041Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:11:18.730306Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:12:18.730579Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:13:18.730865Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:14:18.731141Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:15:18.731489Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:16:18.731801Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:17:18.732123Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:18:18.732423Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:19:18.732718Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:20:18.733033Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:21:18.733350Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:22:18.733653Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:23:18.733932Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:24:18.734214Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:25:18.734491Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:26:18.734797Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:27:18.735125Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:28:18.735429Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:29:18.735744Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:30:18.736062Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:31:18.736516Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:32:18.736838Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:33:18.737250Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:34:18.737662Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:35:18.737969Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:36:18.738227Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:37:18.738493Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:38:18.738803Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:39:18.739115Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:40:18.740163Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:41:18.740484Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:42:18.740773Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:43:18.741062Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:44:18.744207Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:45:18.745375Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:46:18.745670Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:47:18.745955Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:48:18.747374Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:49:18.750472Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:50:18.750852Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:51:18.751154Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:52:18.752262Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:53:18.752684Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:54:18.752979Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:55:18.753249Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:56:18.753501Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:57:18.753807Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:58:18.754090Z] ❌ Error: No module named 'kai_api'
[2026-04-11T15:59:18.754381Z] ❌ Error: No module named 'kai_api'
[2026-04-11T16:00:18.754651Z] ❌ Error: No module named 'kai_api'
[2026-04-11T16:01:18.754918Z] ❌ Error: No module named 'kai_api'
[2026-04-11T16:02:18.755215Z] ❌ Error: No module named 'kai_api'
[2026-04-11T16:03:18.755536Z] ❌ Error: No module named 'kai_api'
[2026-04-11T16:04:18.755878Z] ❌ Error: No module named 'kai_api'
[2026-04-11T16:05:18.756173Z] ❌ Error: No module named 'kai_api'
[2026-04-11T16:06:18.756475Z] ❌ Error: No module named 'kai_api'
[2026-04-11T16:07:18.756791Z] ❌ Error: No module named 'kai_api'
[2026-04-11T16:08:18.757100Z] ❌ Error: No module named 'kai_api'
[2026-04-11T16:09:18.757420Z] ❌ Error: No module named 'kai_api'
[2026-04-11T16:10:18.758367Z] ❌ Error: No module named 'kai_api'
[2026-04-11T16:11:18.758692Z] ❌ Error: No module named 'kai_api'
[2026-04-11T16:12:18.759030Z] ❌ Error: No module named 'kai_api'
[2026-04-11T16:13:18.759350Z] ❌ Error: No module named 'kai_api'
[2026-04-11T16:14:18.759632Z] ❌ Error: No module named 'kai_api'
[2026-04-11T16:15:18.759946Z] ❌ Error: No module named 'kai_api'
[2026-04-11T16:16:18.760284Z] ❌ Error: No module named 'kai_api'
[2026-04-11T16:17:18.760628Z] ❌ Error: No module named 'kai_api'
[2026-04-11T16:18:18.760946Z] ❌ Error: No module named 'kai_api'
[2026-04-11T16:19:18.761265Z] ❌ Error: No module named 'kai_api'
[2026-04-11T16:20:18.761913Z] ❌ Error: No module named 'kai_api'
[2026-04-11T16:21:18.762191Z] ❌ Error: No module named 'kai_api'
[2026-04-11T16:22:18.762478Z] ❌ Error: No module named 'kai_api'
[2026-04-11T16:23:18.762753Z] ❌ Error: No module named 'kai_api'
[2026-04-11T16:24:18.763026Z] ❌ Error: No module named 'kai_api'
[2026-04-11T16:25:18.763292Z] ❌ Error: No module named 'kai_api'
[2026-04-11T16:26:18.763560Z] ❌ Error: No module named 'kai_api'
[2026-04-11T16:27:18.763831Z] ❌ Error: No module named 'kai_api'
[2026-04-11T16:28:18.764097Z] ❌ Error: No module named 'kai_api'
[2026-04-11T16:29:18.764374Z] ❌ Error: No module named 'kai_api'
